Date,Hour,Time(MS),Time From Epoch(S),Sound Velocity(cm/s),Distance(CM),Deltatime(S),Temperature(C),Temperature(F),Humidity(%)
Tue Jan 12 13:19:51 2021,13,55277914,1610486391.3900135,34239.64,1204.2802076101302,0.07034420967102051,17,62.6,56
Tue Jan 12 13:19:51 2021,13,55283651,1610486391.9637022,34239.64,1204.3781680059433,0.07034993171691895,17,62.6,56
Tue Jan 12 13:19:52 2021,13,55289390,1610486392.5375338,34239.64,1204.3169427585601,0.07034635543823242,17,62.6,56
Tue Jan 12 13:19:53 2021,13,55297689,1610486393.3674757,34239.64,1204.2842892932892,0.07034444808959961,17,62.6,56
Tue Jan 12 13:19:53 2021,13,55303425,1610486393.9411137,34239.64,1204.2516358280182,0.0703425407409668,17,62.6,56
Tue Jan 12 13:19:54 2021,13,55309162,1610486394.5148082,34239.64,1204.2353090953827,0.07034158706665039,17,62.6,56
Tue Jan 12 13:19:55 2021,13,55314913,1610486395.0898595,34239.64,1204.3332694911956,0.07034730911254883,17,62.6,56
Tue Jan 12 13:19:55 2021,13,55323263,1610486395.924904,34177.8,1202.1622050046922,0.07034754753112793,16,60.8,55
Tue Jan 12 13:19:56 2021,13,55329000,1610486396.49857,34177.8,1202.190725183487,0.07034921646118164,16,60.8,55
Tue Jan 12 13:19:57 2021,13,55334737,1610486397.0722716,34177.8,1202.3251774549485,0.07035708427429199,16,60.8,55
Tue Jan 12 13:19:57 2021,13,55340475,1610486397.6461022,34177.8,1202.239616918564,0.07035207748413086,16,60.8,55
Tue Jan 12 13:19:58 2021,13,55348780,1610486398.4766126,34179.04,1202.1284057617188,0.070343017578125,16,60.8,56
Tue Jan 12 13:19:59 2021,13,55354516,1610486399.050195,34179.04,1202.169150352478,0.07034540176391602,16,60.8,56
Tue Jan 12 13:19:59 2021,13,55360254,1610486399.6239433,34179.04,1202.0713633346559,0.07033967971801758,16,60.8,56
Tue Jan 12 13:20:00 2021,13,55366009,1610486400.1994784,34179.04,1202.1650758934022,0.07034516334533691,16,60.8,56
Tue Jan 12 13:20:01 2021,13,55374366,1610486401.0351367,34179.04,1202.1284057617188,0.070343017578125,16,60.8,56
Tue Jan 12 13:20:01 2021,13,55380103,1610486401.608879,34179.04,1202.0795122528077,0.07034015655517578,16,60.8,56
Tue Jan 12 13:20:02 2021,13,55385841,1610486402.1827326,34179.04,1202.2587884521486,0.07035064697265625,16,60.8,56
Tue Jan 12 13:20:02 2021,13,55391584,1610486402.7569644,34179.04,1202.1365546798706,0.0703434944152832,16,60.8,56
Tue Jan 12 13:20:03 2021,13,55399890,1610486403.5875306,34177.8,1202.0766444683077,0.0703425407409668,16,60.8,55
Tue Jan 12 13:20:04 2021,13,55405627,1610486404.1612961,34177.8,1201.98293530941,0.07033705711364746,16,60.8,55
Tue Jan 12 13:20:04 2021,13,55411368,1610486404.7353337,34177.8,1202.0888674020769,0.0703432559967041,16,60.8,55
Tue Jan 12 13:20:05 2021,13,55417106,1610486405.309174,34177.8,1202.060347223282,0.07034158706665039,16,60.8,55
Tue Jan 12 13:20:06 2021,13,55425460,1610486406.1445534,34177.8,1202.1377591371538,0.07034611701965332,16,60.8,55
Tue Jan 12 13:20:06 2021,13,55431199,1610486406.7184727,34177.8,1202.1418334484101,0.07034635543823242,16,60.8,55
Tue Jan 12 13:20:07 2021,13,55436938,1610486407.2923484,34177.8,1202.1947994947434,0.07034945487976074,16,60.8,55
Tue Jan 12 13:20:07 2021,13,55442679,1610486407.8664975,34177.8,1202.1133132696152,0.07034468650817871,16,60.8,55
Tue Jan 12 13:20:08 2021,13,55450985,1610486408.6971,34179.04,1202.0958100891114,0.07034111022949219,16,60.8,56
Tue Jan 12 13:20:09 2021,13,55456723,1610486409.2709084,34179.04,1202.181373729706,0.07034611701965332,16,60.8,56
Tue Jan 12 13:20:09 2021,13,55462463,1610486409.8449035,34179.04,1202.1365546798706,0.0703434944152832,16,60.8,56
Tue Jan 12 13:20:10 2021,13,55468201,1610486410.4187186,34179.04,1202.2750862884523,0.07035160064697266,16,60.8,56
Tue Jan 12 13:20:11 2021,13,55476556,1610486411.2541313,34179.04,1202.291384124756,0.07035255432128906,16,60.8,56
Tue Jan 12 13:20:11 2021,13,55482295,1610486411.8280456,34179.04,1202.2710118293762,0.07035136222839355,16,60.8,56
Tue Jan 12 13:20:12 2021,13,55488033,1610486412.4019182,34179.04,1202.2995330429078,0.07035303115844727,16,60.8,56
Tue Jan 12 13:20:12 2021,13,55493774,1610486412.9760065,34179.04,1202.0998845481872,0.07034134864807129,16,60.8,56
Tue Jan 12 13:20:13 2021,13,55502122,1610486413.8108015,34179.04,1202.1610014343262,0.07034492492675781,16,60.8,56
Tue Jan 12 13:20:14 2021,13,55507859,1610486414.3844848,34179.04,1202.1365546798706,0.0703434944152832,16,60.8,56
Tue Jan 12 13:20:14 2021,13,55513597,1610486414.9583187,34179.04,1202.279160747528,0.07035183906555176,16,60.8,56
Tue Jan 12 13:20:15 2021,13,55519346,1610486415.5331316,34179.04,1202.2424906158446,0.07034969329833984,16,60.8,56
Tue Jan 12 13:20:16 2021,13,55527652,1610486416.3637373,34179.04,1202.1976715660096,0.07034707069396973,16,60.8,56
Tue Jan 12 13:20:16 2021,13,55533125,1610486416.911042,34179.04,747.8954846000671,0.04376339912414551,16,60.8,56
Tue Jan 12 13:20:17 2021,13,55538866,1610486417.4851482,34179.04,1202.063214416504,0.07033920288085938,16,60.8,56
Tue Jan 12 13:20:18 2021,13,55544110,1610486418.0095775,34179.04,351.3894996261597,0.020561695098876953,16,60.8,56
Tue Jan 12 13:20:18 2021,13,55552045,1610486418.803018,34179.04,566.4557474899292,0.03314638137817383,16,60.8,56
Tue Jan 12 13:20:19 2021,13,55557783,1610486419.37686,34179.04,1202.3484265518189,0.07035589218139648,16,60.8,56
Tue Jan 12 13:20:19 2021,13,55563523,1610486419.9508708,34179.04,1202.340277633667,0.07035541534423828,16,60.8,56
Tue Jan 12 13:20:20 2021,13,55569262,1610486420.524727,34179.04,1202.4258412742615,0.07036042213439941,16,60.8,56
Tue Jan 12 13:20:21 2021,13,55577569,1610486421.3554745,34179.04,1202.1324802207946,0.0703432559967041,16,60.8,56
Tue Jan 12 13:20:21 2021,13,55583307,1610486421.9292564,34179.04,1202.3076819610596,0.07035350799560547,16,60.8,56
Tue Jan 12 13:20:22 2021,13,55589047,1610486422.5032585,34179.04,1202.450288028717,0.07036185264587402,16,60.8,56
Tue Jan 12 13:20:23 2021,13,55594786,1610486423.0771422,34179.04,1202.3036075019836,0.07035326957702637,16,60.8,56
Tue Jan 12 13:20:23 2021,13,55603140,1610486423.9126225,34179.04,1202.3036075019836,0.07035326957702637,16,60.8,56
Tue Jan 12 13:20:24 2021,13,55608880,1610486424.4865422,34179.04,1202.1650758934022,0.07034516334533691,16,60.8,56
Tue Jan 12 13:20:25 2021,13,55614618,1610486425.060375,34179.04,1202.116182384491,0.0703423023223877,16,60.8,56
Tue Jan 12 13:20:25 2021,13,55620359,1610486425.6345139,34179.04,1202.2424906158446,0.07034969329833984,16,60.8,56
Tue Jan 12 13:20:26 2021,13,55628662,1610486426.464803,34180.28,1202.3105550670623,0.07035112380981445,16,60.8,57
Tue Jan 12 13:20:27 2021,13,55634400,1610486427.0385756,34180.28,1202.2657343912124,0.07034850120544434,16,60.8,57
Tue Jan 12 13:20:27 2021,13,55640142,1610486427.6127417,34180.28,1202.2453613567352,0.07034730911254883,16,60.8,57
Tue Jan 12 13:20:28 2021,13,55645882,1610486428.186758,34180.28,1202.4124202394485,0.07035708427429199,16,60.8,57
Tue Jan 12 13:20:29 2021,13,55654238,1610486429.0223475,34180.28,1202.3553757429122,0.07035374641418457,16,60.8,57
Tue Jan 12 13:20:29 2021,13,55659975,1610486429.596031,34180.28,1202.1394215774535,0.07034111022949219,16,60.8,57
Tue Jan 12 13:20:30 2021,13,55665713,1610486430.1698759,34180.28,1202.3472265291214,0.07035326957702637,16,60.8,57
Tue Jan 12 13:20:30 2021,13,55671454,1610486430.7439995,34180.28,1202.253510570526,0.07034778594970703,16,60.8,57
Tue Jan 12 13:20:31 2021,13,55679760,1610486431.5745752,34180.28,1201.9316166257859,0.07032895088195801,16,60.8,57
Tue Jan 12 13:20:32 2021,13,55685498,1610486432.1483366,34180.28,1202.3431519222258,0.07035303115844727,16,60.8,57
Tue Jan 12 13:20:32 2021,13,55691237,1610486432.722275,34180.28,1201.9560642671584,0.07033038139343262,16,60.8,57
Tue Jan 12 13:20:33 2021,13,55696976,1610486433.2961333,34180.28,1202.379823384285,0.07035517692565918,16,60.8,57
Tue Jan 12 13:20:34 2021,13,55705323,1610486434.130878,34180.28,1202.3227788877487,0.07035183906555176,16,60.8,57
Tue Jan 12 13:20:34 2021,13,55711060,1610486434.7046328,34180.28,1202.1964660739898,0.07034444808959961,16,60.8,57
Tue Jan 12 13:20:35 2021,13,55716798,1610486435.2784076,34180.28,1202.1842422533034,0.0703437328338623,16,60.8,57
Tue Jan 12 13:20:35 2021,13,55722535,1610486435.8520644,34180.28,1202.1149739360808,0.07033967971801758,16,60.8,57
Tue Jan 12 13:20:36 2021,13,55730878,1610486436.6864011,34180.28,1202.216839108467,0.07034564018249512,16,60.8,57
Tue Jan 12 13:20:37 2021,13,55736615,1610486437.2600346,34180.28,1202.1475707912446,0.07034158706665039,16,60.8,57
Tue Jan 12 13:20:37 2021,13,55742351,1610486437.8336773,34180.28,1202.269808998108,0.07034873962402344,16,60.8,57
Tue Jan 12 13:20:38 2021,13,55748089,1610486438.4074516,34180.28,1202.1597946119307,0.0703423023223877,16,60.8,57
Tue Jan 12 13:20:39 2021,13,55756394,1610486439.2379417,34180.28,1202.1312723636627,0.07034063339233398,16,60.8,57
Tue Jan 12 13:20:39 2021,13,55762130,1610486439.8115318,34180.28,1202.1353469705582,0.07034087181091309,16,60.8,57
Tue Jan 12 13:20:40 2021,13,55767865,1610486440.3850834,34180.28,1202.1394215774535,0.07034111022949219,16,60.8,57
Tue Jan 12 13:20:40 2021,13,55773602,1610486440.9587758,34180.28,1202.10682472229,0.07033920288085938,16,60.8,57
Tue Jan 12 13:20:41 2021,13,55781953,1610486441.793841,34181.520000000004,1202.1911825752259,0.07034158706665039,16,60.8,58
Tue Jan 12 13:20:42 2021,13,55787689,1610486442.3674638,34181.520000000004,1202.1137622356416,0.07033705711364746,16,60.8,58
Tue Jan 12 13:20:42 2021,13,55793425,1610486442.9411266,34181.520000000004,1202.1015379714968,0.07033634185791016,16,60.8,58
Tue Jan 12 13:20:43 2021,13,55799163,1610486443.5149004,34181.520000000004,1202.195257329941,0.07034182548522949,16,60.8,58
Tue Jan 12 13:20:44 2021,13,55807468,1610486444.3453684,34181.520000000004,1202.2360048770906,0.07034420967102051,16,60.8,58
Tue Jan 12 13:20:44 2021,13,55813204,1610486444.918995,34181.520000000004,1202.5253124618532,0.07036113739013672,16,60.8,58
Tue Jan 12 13:20:45 2021,13,55818941,1610486445.49266,34181.520000000004,1202.0526409149172,0.07033348083496094,16,60.8,58
Tue Jan 12 13:20:46 2021,13,55824677,1610486446.0663176,34181.520000000004,1202.0485661602022,0.07033324241638184,16,60.8,58
Tue Jan 12 13:20:46 2021,13,55832508,1610486446.8493898,34181.520000000004,297.6037853622437,0.01741313934326172,16,60.8,58
Tue Jan 12 13:20:47 2021,13,55838248,1610486447.423406,34181.520000000004,1202.1708088016512,0.07034039497375488,16,60.8,58
Tue Jan 12 13:20:47 2021,13,55843986,1610486447.9971826,34181.520000000004,1202.0322671413423,0.07033228874206543,16,60.8,58
Tue Jan 12 13:20:48 2021,13,55849721,1610486448.5707169,34181.520000000004,1201.9996691036226,0.07033038139343262,16,60.8,58
Tue Jan 12 13:20:49 2021,13,55858026,1610486449.4011297,34181.520000000004,1202.2482291412355,0.07034492492675781,16,60.8,58
Tue Jan 12 13:20:49 2021,13,55863762,1610486449.9747822,34181.520000000004,1202.1911825752259,0.07034158706665039,16,60.8,58
Tue Jan 12 13:20:50 2021,13,55869499,1610486450.548471,34181.520000000004,1202.1545097827914,0.07033944129943848,16,60.8,58
Tue Jan 12 13:20:51 2021,13,55875237,1610486451.1222384,34181.520000000004,1202.174883556366,0.07034063339233398,16,60.8,58
Tue Jan 12 13:20:51 2021,13,55883582,1610486451.9567416,34181.520000000004,1202.2360048770906,0.07034420967102051,16,60.8,58
Tue Jan 12 13:20:52 2021,13,55889318,1610486452.530391,34181.520000000004,1202.2115563488007,0.0703427791595459,16,60.8,58
Tue Jan 12 13:20:53 2021,13,55895055,1610486453.1040573,34181.520000000004,1202.2849019336702,0.07034707069396973,16,60.8,58
Tue Jan 12 13:20:53 2021,13,55900790,1610486453.6775715,34181.520000000004,1202.1585845375062,0.07033967971801758,16,60.8,58
Tue Jan 12 13:20:54 2021,13,55909095,1610486454.5080588,34181.520000000004,1202.1585845375062,0.07033967971801758,16,60.8,58
Tue Jan 12 13:20:55 2021,13,55914831,1610486455.0816743,34181.520000000004,1202.2400796318057,0.07034444808959961,16,60.8,58
Tue Jan 12 13:20:55 2021,13,55920567,1610486455.6553037,34181.520000000004,1202.1463602733613,0.07033896446228027,16,60.8,58
Tue Jan 12 13:20:56 2021,13,55926149,1610486456.213498,34181.520000000004,937.3850979137421,0.05484747886657715,16,60.8,58
Tue Jan 12 13:20:57 2021,13,55934455,1610486457.04411,34181.520000000004,1202.1545097827914,0.07033944129943848,16,60.8,58
Tue Jan 12 13:20:57 2021,13,55940191,1610486457.6176944,34181.520000000004,1202.1585845375062,0.07033967971801758,16,60.8,58
Tue Jan 12 13:20:58 2021,13,55945927,1610486458.1912549,34181.520000000004,1202.313425216675,0.07034873962402344,16,60.8,58
Tue Jan 12 13:20:58 2021,13,55951663,1610486458.7649093,34181.520000000004,1202.2808271789552,0.07034683227539062,16,60.8,58
Tue Jan 12 13:20:59 2021,13,55959968,1610486459.5954068,34181.520000000004,1202.203406839371,0.0703423023223877,16,60.8,58
Tue Jan 12 13:21:00 2021,13,55965705,1610486460.1690698,34181.520000000004,1202.2360048770906,0.07034420967102051,16,60.8,58
Tue Jan 12 13:21:00 2021,13,55971442,1610486460.7427268,34181.520000000004,1202.1626592922212,0.07033991813659668,16,60.8,58
Tue Jan 12 13:21:01 2021,13,55977189,1610486461.3174572,34181.520000000004,1202.3297242355347,0.07034969329833984,16,60.8,58
Tue Jan 12 13:21:02 2021,13,55985495,1610486462.1480887,34181.520000000004,1202.2400796318057,0.07034444808959961,16,60.8,58
Tue Jan 12 13:21:02 2021,13,55991232,1610486462.721748,34181.520000000004,1202.178958311081,0.07034087181091309,16,60.8,58
Tue Jan 12 13:21:03 2021,13,55996968,1610486463.2954226,34181.520000000004,1202.2686029148103,0.07034611701965332,16,60.8,58
Tue Jan 12 13:21:03 2021,13,56002707,1610486463.8692691,34181.520000000004,1202.2686029148103,0.07034611701965332,16,60.8,58
Tue Jan 12 13:21:04 2021,13,56011012,1610486464.6997337,34181.520000000004,1202.1463602733613,0.07033896446228027,16,60.8,58
Tue Jan 12 13:21:05 2021,13,56016747,1610486465.2732794,34181.520000000004,1202.174883556366,0.07034063339233398,16,60.8,58
Tue Jan 12 13:21:05 2021,13,56022484,1610486465.8469214,34181.520000000004,1202.1341360092165,0.07033824920654297,16,60.8,58
Tue Jan 12 13:21:06 2021,13,56028220,1610486466.4205937,34181.520000000004,1202.2563786506655,0.07034540176391602,16,60.8,58
Tue Jan 12 13:21:07 2021,13,56036523,1610486467.25083,34181.520000000004,1202.2482291412355,0.07034492492675781,16,60.8,58
Tue Jan 12 13:21:07 2021,13,56042259,1610486467.8244705,34181.520000000004,1202.1626592922212,0.07033991813659668,16,60.8,58
Tue Jan 12 13:21:08 2021,13,56047996,1610486468.3981264,34181.520000000004,1202.178958311081,0.07034087181091309,16,60.8,58
Tue Jan 12 13:21:08 2021,13,56053632,1610486468.9617915,34181.520000000004,1030.7010556411744,0.06030750274658203,16,60.8,58
Tue Jan 12 13:21:09 2021,13,56061981,1610486469.7966905,34181.520000000004,1202.207481594086,0.0703425407409668,16,60.8,58
Tue Jan 12 13:21:10 2021,13,56067718,1610486470.3703613,34181.520000000004,1202.2115563488007,0.0703427791595459,16,60.8,58
Tue Jan 12 13:21:10 2021,13,56073454,1610486470.9440715,34181.520000000004,1202.1911825752259,0.07034158706665039,16,60.8,58
Tue Jan 12 13:21:11 2021,13,56079193,1610486471.5178251,34181.520000000004,1202.199332084656,0.0703420639038086,16,60.8,58
Tue Jan 12 13:21:12 2021,13,56087497,1610486472.3483124,34181.520000000004,1202.195257329941,0.07034182548522949,16,60.8,58
Tue Jan 12 13:21:12 2021,13,56093234,1610486472.9219627,34181.520000000004,1202.2156311035158,0.070343017578125,16,60.8,58
Tue Jan 12 13:21:13 2021,13,56098969,1610486473.495497,34181.520000000004,1202.064865179062,0.07033419609069824,16,60.8,58
Tue Jan 12 13:21:14 2021,13,56104706,1610486474.069162,34181.520000000004,1202.1096874809266,0.07033681869506836,16,60.8,58
Tue Jan 12 13:21:14 2021,13,56113056,1610486474.9041567,34181.520000000004,1202.1096874809266,0.07033681869506836,16,60.8,58
Tue Jan 12 13:21:15 2021,13,56118791,1610486475.4776998,34181.520000000004,1202.2482291412355,0.07034492492675781,16,60.8,58
Tue Jan 12 13:21:16 2021,13,56124528,1610486476.051424,34181.520000000004,1202.2278553676606,0.0703437328338623,16,60.8,58
Tue Jan 12 13:21:16 2021,13,56129696,1610486476.5681736,34181.520000000004,226.6460067558289,0.01326131820678711,16,60.8,58
Tue Jan 12 13:21:17 2021,13,56138001,1610486477.3986225,34181.520000000004,1202.1341360092165,0.07033824920654297,16,60.8,58
Tue Jan 12 13:21:17 2021,13,56143737,1610486477.97227,34181.520000000004,1202.2604534053803,0.07034564018249512,16,60.8,58
Tue Jan 12 13:21:18 2021,13,56149474,1610486478.545934,34181.520000000004,1202.1911825752259,0.07034158706665039,16,60.8,58
Tue Jan 12 13:21:19 2021,13,56155212,1610486479.1197865,34181.520000000004,1202.2563786506655,0.07034540176391602,16,60.8,58
Tue Jan 12 13:21:19 2021,13,56163569,1610486479.9554904,34181.520000000004,1202.2767524242402,0.07034659385681152,16,60.8,58
Tue Jan 12 13:21:20 2021,13,56169306,1610486480.5291479,34181.520000000004,1202.2930514431,0.07034754753112793,16,60.8,58
Tue Jan 12 13:21:21 2021,13,56175042,1610486481.1028218,34181.520000000004,1202.174883556366,0.07034063339233398,16,60.8,58
Tue Jan 12 13:21:21 2021,13,56180780,1610486481.6766086,34181.520000000004,1202.2482291412355,0.07034492492675781,16,60.8,58
Tue Jan 12 13:21:22 2021,13,56189085,1610486482.5070808,34181.520000000004,1202.30120095253,0.07034802436828613,16,60.8,58
Tue Jan 12 13:21:23 2021,13,56194821,1610486483.0807173,34181.520000000004,1202.2808271789552,0.07034683227539062,16,60.8,58
Tue Jan 12 13:21:23 2021,13,56200559,1610486483.6544394,34181.520000000004,1202.2808271789552,0.07034683227539062,16,60.8,58
Tue Jan 12 13:21:24 2021,13,56206295,1610486484.2280746,34181.520000000004,1202.2645281600953,0.07034587860107422,16,60.8,58
Tue Jan 12 13:21:25 2021,13,56214599,1610486485.058481,34181.520000000004,1202.1341360092165,0.07033824920654297,16,60.8,58
Tue Jan 12 13:21:25 2021,13,56220335,1610486485.6321156,34181.520000000004,1202.1585845375062,0.07033967971801758,16,60.8,58
Tue Jan 12 13:21:26 2021,13,56226072,1610486486.2057867,34181.520000000004,1202.1463602733613,0.07033896446228027,16,60.8,58
Tue Jan 12 13:21:26 2021,13,56231808,1610486486.779408,34181.520000000004,1202.0159681224825,0.07033133506774902,16,60.8,58
Tue Jan 12 13:21:27 2021,13,56240123,1610486487.6108878,34180.28,1202.2453613567352,0.07034730911254883,16,60.8,57
Tue Jan 12 13:21:28 2021,13,56245860,1610486488.1845198,34180.28,1202.1597946119307,0.0703423023223877,16,60.8,57
Tue Jan 12 13:21:28 2021,13,56251596,1610486488.7582135,34180.28,1202.0986755084991,0.07033872604370117,16,60.8,57
Tue Jan 12 13:21:29 2021,13,56257335,1610486489.3320625,34180.28,1202.0090341567993,0.07033348083496094,16,60.8,57
Tue Jan 12 13:21:30 2021,13,56265640,1610486490.1625235,34180.28,1202.0905262947083,0.07033824920654297,16,60.8,57
Tue Jan 12 13:21:30 2021,13,56271376,1610486490.7361302,34180.28,1202.0171833705901,0.07033395767211914,16,60.8,57
Tue Jan 12 13:21:31 2021,13,56277112,1610486491.3097885,34180.28,1202.078302474022,0.07033753395080566,16,60.8,57
Tue Jan 12 13:21:31 2021,13,56282849,1610486491.883464,34180.28,1202.10682472229,0.07033920288085938,16,60.8,57
Tue Jan 12 13:21:32 2021,13,56291199,1610486492.7184546,34180.28,1201.9845865154266,0.07033205032348633,16,60.8,57
Tue Jan 12 13:21:33 2021,13,56296934,1610486493.2919843,34180.28,1202.10682472229,0.07033920288085938,16,60.8,57
Tue Jan 12 13:21:33 2021,13,56302670,1610486493.8656266,34180.28,1202.1394215774535,0.07034111022949219,16,60.8,57
Tue Jan 12 13:21:34 2021,13,56308408,1610486494.4393744,34180.28,1201.8745721292496,0.07032561302185059,16,60.8,57
Tue Jan 12 13:21:35 2021,13,56316710,1610486495.2695932,34180.28,1202.0416310119629,0.07033538818359375,16,60.8,57
Tue Jan 12 13:21:35 2021,13,56322446,1610486495.8432088,34180.28,1202.0864516878128,0.07033801078796387,16,60.8,57
Tue Jan 12 13:21:36 2021,13,56328183,1610486496.4168525,34180.28,1201.7971545982361,0.07032108306884766,16,60.8,57
Tue Jan 12 13:21:36 2021,13,56333919,1610486496.9905176,34180.28,1202.0579294395445,0.07033634185791016,16,60.8,57
Tue Jan 12 13:21:37 2021,13,56342264,1610486497.8249936,34179.04,1201.9328317260743,0.07033157348632812,16,60.8,56
Tue Jan 12 13:21:38 2021,13,56347829,1610486498.381436,34179.04,910.226008644104,0.05326223373413086,16,60.8,56
Tue Jan 12 13:21:38 2021,13,56353565,1610486498.955105,34179.04,1201.9002360534669,0.07032966613769531,16,60.8,56
Tue Jan 12 13:21:39 2021,13,56359303,1610486499.5288641,34179.04,1201.940980644226,0.07033205032348633,16,60.8,56
Tue Jan 12 13:21:40 2021,13,56367608,1610486500.3593674,34179.04,1201.9450551033021,0.07033228874206543,16,60.8,56
Tue Jan 12 13:21:40 2021,13,56373344,1610486500.9329717,34179.04,1201.9857996940614,0.07033467292785645,16,60.8,56
Tue Jan 12 13:21:41 2021,13,56379081,1610486501.5066423,34179.04,1201.9002360534669,0.07032966613769531,16,60.8,56
Tue Jan 12 13:21:42 2021,13,56384817,1610486502.0802882,34179.04,1202.108033466339,0.07034182548522949,16,60.8,56
Tue Jan 12 13:21:42 2021,13,56393167,1610486502.9152656,34238.4,1203.9141529083251,0.07032537460327148,17,62.6,55
Tue Jan 12 13:21:43 2021,13,56398902,1610486503.4887662,34238.4,1203.9590497970582,0.0703279972076416,17,62.6,55
Tue Jan 12 13:21:44 2021,13,56404638,1610486504.0624042,34238.4,1204.0651697158814,0.07033419609069824,17,62.6,55
Tue Jan 12 13:21:44 2021,13,56410377,1610486504.6362245,34238.4,1203.934560585022,0.07032656669616699,17,62.6,55
Tue Jan 12 13:21:45 2021,13,56418681,1610486505.4666603,34238.4,1203.4039609909057,0.07029557228088379,17,62.6,55
Tue Jan 12 13:21:46 2021,13,56424416,1610486506.040178,34238.4,1203.9427236557008,0.0703270435333252,17,62.6,55
Tue Jan 12 13:21:46 2021,13,56430155,1610486506.6140473,34238.4,1203.82027759552,0.07031989097595215,17,62.6,55
Tue Jan 12 13:21:47 2021,13,56435892,1610486507.187812,34238.4,1203.8855821609498,0.07032370567321777,17,62.6,55
Tue Jan 12 13:21:48 2021,13,56444197,1610486508.0182579,34238.4,1203.8733375549316,0.07032299041748047,17,62.6,55
Tue Jan 12 13:21:48 2021,13,56449933,1610486508.5918477,34238.4,1203.9141529083251,0.07032537460327148,17,62.6,55
Tue Jan 12 13:21:49 2021,13,56455669,1610486509.1655085,34238.4,1203.8529298782348,0.07032179832458496,17,62.6,55
Tue Jan 12 13:21:49 2021,13,56461406,1610486509.7391586,34238.4,1204.0121097564697,0.07033109664916992,17,62.6,55
Tue Jan 12 13:21:50 2021,13,56469722,1610486510.570799,34238.4,1204.0651697158814,0.07033419609069824,17,62.6,55
Tue Jan 12 13:21:51 2021,13,56475459,1610486511.1444201,34238.4,1204.0774143218994,0.07033491134643555,17,62.6,55
Tue Jan 12 13:21:51 2021,13,56481195,1610486511.7180827,34238.4,1203.9386421203615,0.0703268051147461,17,62.6,55
Tue Jan 12 13:21:52 2021,13,56486933,1610486512.2919,34238.4,1203.795788383484,0.07031846046447754,17,62.6,55
Tue Jan 12 13:21:53 2021,13,56495235,1610486513.1220794,34238.4,1203.7876253128052,0.07031798362731934,17,62.6,55
Tue Jan 12 13:21:53 2021,13,56500971,1610486513.6956887,34238.4,1203.9304790496826,0.07032632827758789,17,62.6,55
Tue Jan 12 13:21:54 2021,13,56506708,1610486514.2693522,34238.4,1203.840685272217,0.07032108306884766,17,62.6,55
Tue Jan 12 13:21:54 2021,13,56512444,1610486514.8429763,34238.4,1204.0610881805421,0.07033395767211914,17,62.6,55
Tue Jan 12 13:21:55 2021,13,56520783,1610486515.6768324,34238.4,1203.94680519104,0.0703272819519043,17,62.6,55
Tue Jan 12 13:21:56 2021,13,56526519,1610486516.250443,34238.4,1203.8937452316284,0.07032418251037598,17,62.6,55
Tue Jan 12 13:21:56 2021,13,56532255,1610486516.8240757,34238.4,1204.0651697158814,0.07033419609069824,17,62.6,55
Tue Jan 12 13:21:57 2021,13,56537992,1610486517.3977692,34238.4,1203.8366037368776,0.07032084465026855,17,62.6,55
Tue Jan 12 13:21:58 2021,13,56546296,1610486518.2281773,34238.4,1203.8733375549316,0.07032299041748047,17,62.6,55
Tue Jan 12 13:21:58 2021,13,56552032,1610486518.8017564,34238.4,1203.8121145248413,0.07031941413879395,17,62.6,55
Tue Jan 12 13:21:59 2021,13,56557768,1610486519.3754144,34238.4,1203.7753807067872,0.07031726837158203,17,62.6,55
Tue Jan 12 13:21:59 2021,13,56563505,1610486519.9490652,34238.4,1204.0202728271486,0.07033157348632812,17,62.6,55
Tue Jan 12 13:22:00 2021,13,56571854,1610486520.7839248,34237.16,1203.2338547229767,0.07028818130493164,17,62.6,54
Tue Jan 12 13:22:01 2021,13,56577590,1610486521.3575346,34237.16,1203.6868887376786,0.07031464576721191,17,62.6,54
Tue Jan 12 13:22:01 2021,13,56583326,1610486521.9312198,34237.16,1203.7848420381547,0.07032036781311035,17,62.6,54
Tue Jan 12 13:22:02 2021,13,56589064,1610486522.5050144,34237.16,1203.805248975754,0.07032155990600586,17,62.6,54
Tue Jan 12 13:22:03 2021,13,56597415,1610486523.340048,34237.16,1203.776679263115,0.07031989097595215,17,62.6,54
Tue Jan 12 13:22:03 2021,13,56603151,1610486523.9136734,34237.16,1203.6583190250399,0.0703129768371582,17,62.6,54
Tue Jan 12 13:22:04 2021,13,56608888,1610486524.48734,34237.16,1203.703214287758,0.07031559944152832,17,62.6,54
Tue Jan 12 13:22:05 2021,13,56614625,1610486525.0610776,34237.16,1203.7399467754365,0.07031774520874023,17,62.6,54
Tue Jan 12 13:22:05 2021,13,56622930,1610486525.8915458,34237.16,1203.8379000759126,0.07032346725463867,17,62.6,54
Tue Jan 12 13:22:06 2021,13,56628665,1610486526.4651175,34237.16,1203.90728366375,0.0703275203704834,17,62.6,54
Tue Jan 12 13:22:07 2021,13,56634402,1610486527.0388029,34237.16,1203.7195398378374,0.07031655311584473,17,62.6,54
Tue Jan 12 13:22:07 2021,13,56640138,1610486527.6124175,34237.16,1203.805248975754,0.07032155990600586,17,62.6,54
